ticket,time,date,hour,symbol,dir,lot,pos_mult,entry,initial_sl,tp,exit,reason,exit_signal,risk,r,duration_min,mods,max_lock_r,bounce_sec,bounce_ob,confirm_pos,touch,confirm,close_time,stage,ob_age,strength,score,ds,fresh,cont,h1,deep,htf,risk_atr,spread_risk,peak_r,raw_peak_r,dtp_peak_r,giveback_r,bars_held,last_sl,be,trail,partial,dtp_partial,rev,addon,pnl_proxy
44,,,,,,,,,,,57649.43,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-10 17:17:37,,,,,,,,,True,False,,,0.64,0.64,0.0,,,,False,0,False,False,False,False,
46,,,,,,,,,,,57643.5,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-10 18:25:24,,,,,,,,,True,False,,,0.76,0.76,0.0,,,,False,0,False,False,False,False,
48,,,,,,,,,,,57429.33,SL,sl,,,,,,,,,,,2024-07-11 19:56:36,,,,,,,,,True,False,,,0.4,0.4,0.0,,,,False,0,False,False,False,False,
50,,,,,,,,,,,57118.04,SL,sl,,,,,,,,,,,2024-07-12 08:25:23,,,,,,,,,True,False,,,1.37,1.37,0.0,,,be,True,0,False,False,False,False,
52,,,,,,,,,,,57548.92,SL,sl,,,,,,,,,,,2024-07-12 12:27:38,,,,,,,,,True,False,,,0.34,0.34,0.0,,,,False,0,False,False,False,False,
54,,,,,,,,,,,57537.04,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-12 13:10:00,,,,,,,,,True,False,,,0.02,0.02,0.0,,,,False,0,False,False,False,False,
64,,,,,,,,,,,64364.07,SL,sl,,,,,,,,,,,2024-07-19 12:45:28,,,,,,,,,True,False,,,0.22,0.22,0.0,,,,False,0,False,False,False,False,
66,,,,,,,,,,,66982.41,SL,sl,,,,,,,,,,,2024-07-20 17:13:28,,,,,,,,,True,False,,,0.25,0.25,0.0,,,,False,0,False,False,False,False,
68,,,,,,,,,,,67867.0,SL,sl,,,,,,,,,,,2024-07-22 01:31:41,,,,,,,,,True,False,,,1.87,1.87,0.0,,,be,True,0,False,False,False,False,
70,,,,,,,,,,,64291.86,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-25 06:21:13,,,,,,,,,True,False,,,0.77,0.77,0.0,,,,False,0,False,False,False,False,
74,,,,,,,,,,,68479.1,SL,sl,,,,,,,,,,,2024-07-27 17:58:37,,,,,,,,,True,False,,,0.32,0.32,0.0,,,,False,0,False,False,False,False,
75,,,,,,,,,,,68604.73,SL,sl,,,,,,,,,,,2024-07-27 18:51:41,,,,,,,,,True,False,,,2.41,2.41,0.0,,,be,True,0,False,False,False,False,
78,,,,,,,,,,,68303.72,SL,sl,,,,,,,,,,,2024-07-27 23:12:27,,,,,,,,,True,False,,,0.1,0.1,0.0,,,,False,0,False,False,False,False,
80,,,,,,,,,,,67853.25,SL,sl,,,,,,,,,,,2024-07-28 04:19:24,,,,,,,,,True,False,,,0.41,0.41,0.0,,,,False,0,False,False,False,False,
82,,,,,,,,,,,69455.74,SL,sl,,,,,,,,,,,2024-07-29 09:39:36,,,,,,,,,True,False,,,1.48,1.48,0.0,,,be,True,0,False,False,False,False,
84,,,,,,,,,,,69820.51,SL,sl,,,,,,,,,,,2024-07-29 12:33:29,,,,,,,,,True,False,,,0.0,0.0,0.0,,,,False,0,False,False,False,False,
86,,,,,,,,,,,66383.22,SL,sl,,,,,,,,,,,2024-07-31 16:32:40,,,,,,,,,True,False,,,1.2,1.2,0.0,,,be,True,0,False,False,False,False,
92,,,,,,,,,,,55543.43,SL,sl,,,,,,,,,,,2024-08-07 17:19:30,,,,,,,,,True,False,,,0.47,0.47,0.0,,,,False,0,False,False,False,False,
93,,,,,,,,,,,55572.88,SL,sl,,,,,,,,,,,2024-08-07 17:19:27,,,,,,,,,True,False,,,0.49,0.49,0.0,,,,False,0,False,False,False,False,
96,,,,,,,,,,,55791.9,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-07 17:28:41,,,,,,,,,True,False,,,0.5,0.5,0.0,,,,False,0,False,False,False,False,
98,,,,,,,,,,,55513.69,SL,sl,,,,,,,,,,,2024-08-07 17:58:16,,,,,,,,,True,False,,,0.11,0.11,0.0,,,,False,0,False,False,False,False,
100,,,,,,,,,,,57139.84,SL,sl,,,,,,,,,,,2024-08-08 12:24:40,,,,,,,,,True,False,,,0.46,0.46,0.0,,,,False,0,False,False,False,False,
102,,,,,,,,,,,57822.29,SL,sl,,,,,,,,,,,2024-08-08 12:31:27,,,,,,,,,True,False,,,0.28,0.28,0.0,,,,False,0,False,False,False,False,
104,,,,,,,,,,,59454.89,SL,sl,,,,,,,,,,,2024-08-08 17:59:40,,,,,,,,,True,False,,,1.22,1.22,0.0,,,be,True,0,False,False,False,False,
112,,,,,,,,,,,58976.43,SL,sl,,,,,,,,,,,2024-08-12 18:36:40,,,,,,,,,True,False,,,0.4,0.4,0.0,,,,False,0,False,False,False,False,
114,,,,,,,,,,,59364.42,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-12 23:13:20,,,,,,,,,True,False,,,0.61,0.61,0.0,,,,False,0,False,False,False,False,
116,,,,,,,,,,,59442.59,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-13 07:14:40,,,,,,,,,True,False,,,0.72,0.72,0.0,,,,False,0,False,False,False,False,
118,,,,,,,,,,,60410.19,SL,sl,,,,,,,,,,,2024-08-13 23:46:38,,,,,,,,,True,False,,,0.31,0.31,0.0,,,,False,0,False,False,False,False,
119,,,,,,,,,,,60493.33,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-14 00:03:41,,,,,,,,,True,False,,,0.87,0.87,0.0,,,,False,0,False,False,False,False,
122,,,,,,,,,,,58066.81,SL,sl,,,,,,,,,,,2024-08-16 12:23:38,,,,,,,,,True,False,,,0.37,0.37,0.0,,,,False,0,False,False,False,False,
124,,,,,,,,,,,59232.86,SL,sl,,,,,,,,,,,2024-08-20 18:05:45,,,,,,,,,True,False,,,0.44,0.44,0.0,,,,False,0,False,False,False,False,
134,,,,,,,,,,,62413.83,SL,sl,,,,,,,,,,,2024-08-27 12:11:27,,,,,,,,,True,False,,,1.06,1.06,0.0,,,be,True,0,False,False,False,False,
136,,,,,,,,,,,60183.39,SL,sl,,,,,,,,,,,2024-08-28 12:35:28,,,,,,,,,True,False,,,0.3,0.3,0.0,,,,False,0,False,False,False,False,
138,,,,,,,,,,,60002.9,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-28 13:18:41,,,,,,,,,True,False,,,0.91,0.91,0.0,,,,False,0,False,False,False,False,
148,,,,,,,,,,,58773.31,SL,sl,,,,,,,,,,,2024-08-30 17:52:39,,,,,,,,,True,False,,,0.32,0.32,0.0,,,,False,0,False,False,False,False,
149,,,,,,,,,,,58686.28,SL,sl,,,,,,,,,,,2024-08-30 17:52:05,,,,,,,,,True,False,,,0.02,0.02,0.0,,,,False,0,False,False,False,False,
168,,,,,,,,,,,56378.41,MARKET_CLOSE,market_close,,,,,,,,,,,2024-09-05 17:37:39,,,,,,,,,True,False,,,0.62,0.62,0.0,,,,False,0,False,False,False,False,
170,,,,,,,,,,,55956.56,SL,sl,,,,,,,,,,,2024-09-06 12:28:25,,,,,,,,,True,False,,,1.04,1.04,0.0,,,be,True,0,False,False,False,False,
172,,,,,,,,,,,56154.26,SL,sl,,,,,,,,,,,2024-09-06 13:41:18,,,,,,,,,True,False,,,0.08,0.08,0.0,,,,False,0,False,False,False,False,
180,,,,,,,,,,,57494.99,SL,sl,,,,,,,,,,,2024-09-10 18:11:41,,,,,,,,,True,False,,,0.3,0.3,0.0,,,,False,0,False,False,False,False,
181,,,,,,,,,,,57453.06,SL,sl,,,,,,,,,,,2024-09-10 18:10:24,,,,,,,,,True,False,,,0.25,0.25,0.0,,,,False,0,False,False,False,False,
184,,,,,,,,,,,57507.09,MARKET_CLOSE,market_close,,,,,,,,,,,2024-09-10 21:59:14,,,,,,,,,True,False,,,0.51,0.51,0.0,,,,False,0,False,False,False,False,
186,,,,,,,,,,,57335.19,SL,sl,,,,,,,,,,,2024-09-11 01:30:42,,,,,,,,,True,False,,,0.07,0.07,0.0,,,,False,0,False,False,False,False,
196,,,,,,,,,,,60769.15,SL,sl,,,,,,,,,,,2024-09-17 17:45:37,,,,,,,,,True,False,,,1.13,1.13,0.0,,,be,True,0,False,False,False,False,
200,,,,,,,,,,,59893.79,SL,sl,,,,,,,,,,,2024-09-18 17:33:27,,,,,,,,,True,False,,,0.0,0.0,0.0,,,,False,0,False,False,False,False,
201,,,,,,,,,,,59997.83,SL,sl,,,,,,,,,,,2024-09-18 17:34:45,,,,,,,,,True,False,,,0.06,0.06,0.0,,,,False,0,False,False,False,False,
208,,,,,,,,,,,63338.12,MARKET_CLOSE,market_close,,,,,,,,,,,2024-09-19 19:27:39,,,,,,,,,True,False,,,0.62,0.62,0.0,,,,False,0,False,False,False,False,
210,,,,,,,,,,,63067.2,MARKET_CLOSE,market_close,,,,,,,,,,,2024-09-19 23:19:04,,,,,,,,,True,False,,,0.5,0.5,0.0,,,,False,0,False,False,False,False,
212,,,,,,,,,,,63391.73,SL,sl,,,,,,,,,,,2024-09-20 12:30:40,,,,,,,,,True,False,,,1.01,1.01,0.0,,,be,True,0,False,False,False,False,
222,,,,,,,,,,,65428.07,SL,sl,,,,,,,,,,,2024-09-27 11:25:38,,,,,,,,,True,False,,,0.46,0.46,0.0,,,,False,0,False,False,False,False,
226,,,,,,,,,,,61736.91,MARKET_CLOSE,market_close,,,,,,,,,,,2024-10-02 17:15:00,,,,,,,,,True,False,,,0.04,0.04,0.0,,,,False,0,False,False,False,False,
232,,,,,,,,,,,60588.94,MARKET_CLOSE,market_close,,,,,,,,,,,2024-10-03 18:40:00,,,,,,,,,True,False,,,1.97,1.97,0.0,,,be,True,0,False,False,False,False,
244,,,,,,,,,,,60690.26,MARKET_CLOSE,market_close,,,,,,,,,,,2024-10-03 23:52:29,,,,,,,,,True,False,,,0.52,0.52,0.0,,,,False,0,False,False,False,False,
246,,,,,,,,,,,60554.28,SL,sl,,,,,,,,,,,2024-10-04 00:37:38,,,,,,,,,True,False,,,0.32,0.32,0.0,,,,False,0,False,False,False,False,
260,,,,,,,,,,,63297.62,MARKET_CLOSE,market_close,,,,,,,,,,,2024-10-13 00:00:39,,,,,,,,,True,False,,,0.59,0.59,0.0,,,,False,0,False,False,False,False,
264,,,,,,,,,,,66019.88,MARKET_CLOSE,market_close,,,,,,,,,,,2024-10-14 19:20:00,,,,,,,,,True,False,,,0.03,0.03,0.0,,,,False,0,False,False,False,False,
274,,,,,,,,,,,66774.24,SL,sl,,,,,,,,,,,2024-10-15 17:13:28,,,,,,,,,True,False,,,1.31,1.31,0.0,,,be,True,0,False,False,False,False,
276,,,,,,,,,,,66907.24,MARKET_CLOSE,market_close,,,,,,,,,,,2024-10-16 08:06:15,,,,,,,,,True,False,,,0.95,0.95,0.0,,,,False,0,False,False,False,False,
278,,,,,,,,,,,67976.3,MARKET_CLOSE,market_close,,,,,,,,,,,2024-10-16 12:25:55,,,,,,,,,True,False,,,0.52,0.52,0.0,,,,False,0,False,False,False,False,
280,,,,,,,,,,,68091.7,SL,sl,,,,,,,,,,,2024-10-16 17:43:36,,,,,,,,,True,False,,,0.1,0.1,0.0,,,,False,0,False,False,False,False,
281,,,,,,,,,,,68000.88,MARKET_CLOSE,market_close,,,,,,,,,,,2024-10-16 18:21:13,,,,,,,,,True,False,,,0.52,0.52,0.0,,,,False,0,False,False,False,False,
283,,,,,,,,,,,68075.42,MARKET_CLOSE,market_close,,,,,,,,,,,2024-10-16 18:04:39,,,,,,,,,True,False,,,0.75,0.75,0.0,,,,False,0,False,False,False,False,
286,,,,,,,,,,,67634.44,SL,sl,,,,,,,,,,,2024-10-17 02:16:38,,,,,,,,,True,False,,,2.09,2.09,0.0,,,be,True,0,False,False,False,False,
288,,,,,,,,,,,67083.05,MARKET_CLOSE,market_close,,,,,,,,,,,2024-10-17 12:36:42,,,,,,,,,True,False,,,0.83,0.83,0.0,,,,False,0,False,False,False,False,
290,,,,,,,,,,,67216.91,SL,sl,,,,,,,,,,,2024-10-17 13:45:27,,,,,,,,,True,False,,,0.41,0.41,0.0,,,,False,0,False,False,False,False,
292,,,,,,,,,,,67856.29,MARKET_CLOSE,market_close,,,,,,,,,,,2024-10-18 09:01:04,,,,,,,,,True,False,,,0.6,0.6,0.0,,,,False,0,False,False,False,False,
294,,,,,,,,,,,67778.89,MARKET_CLOSE,market_close,,,,,,,,,,,2024-10-18 09:45:00,,,,,,,,,True,False,,,0.06,0.06,0.0,,,,False,0,False,False,False,False,
298,,,,,,,,,,,67775.99,MARKET_CLOSE,market_close,,,,,,,,,,,2024-10-21 19:59:28,,,,,,,,,True,False,,,3.67,3.67,3.67,,,be,True,0,False,False,False,False,
300,,,,,,,,,,,67519.3,MARKET_CLOSE,market_close,,,,,,,,,,,2024-10-21 23:20:00,,,,,,,,,True,False,,,0.09,0.09,0.0,,,,False,0,False,False,False,False,
302,,,,,,,,,,,66841.44,MARKET_CLOSE,market_close,,,,,,,,,,,2024-10-26 16:21:54,,,,,,,,,True,False,,,0.55,0.55,0.0,,,,False,0,False,False,False,False,
304,,,,,,,,,,,66980.02,SL,sl,,,,,,,,,,,2024-10-26 16:48:15,,,,,,,,,True,False,,,0.0,0.0,0.0,,,,False,0,False,False,False,False,
308,,,,,,,,,,,68475.32,MARKET_CLOSE,market_close,,,,,,,,,,,2024-10-28 09:58:31,,,,,,,,,True,False,,,3.35,3.35,3.35,,,be,True,0,False,False,False,False,
310,,,,,,,,,,,69168.05,MARKET_CLOSE,market_close,,,,,,,,,,,2024-10-28 18:09:35,,,,,,,,,True,False,,,0.94,0.94,0.0,,,,False,0,False,False,False,False,
312,,,,,,,,,,,72806.3,MARKET_CLOSE,market_close,,,,,,,,,,,2024-10-29 17:57:03,,,,,,,,,True,False,,,0.81,0.81,0.0,,,,False,0,False,False,False,False,
313,,,,,,,,,,,72895.58,SL,sl,,,,,,,,,,,2024-10-29 18:18:39,,,,,,,,,True,False,,,2.14,2.14,0.0,,,be,True,0,False,False,False,False,
316,,,,,,,,,,,72635.57,MARKET_CLOSE,market_close,,,,,,,,,,,2024-10-29 23:35:00,,,,,,,,,True,False,,,0.04,0.04,0.0,,,,False,0,False,False,False,False,
342,,,,,,,,,,,67957.9,MARKET_CLOSE,market_close,,,,,,,,,,,2024-11-05 03:35:42,,,,,,,,,True,False,,,3.01,3.01,3.01,,,be,True,0,False,False,False,False,
344,,,,,,,,,,,68755.65,SL,sl,,,,,,,,,,,2024-11-05 11:44:28,,,,,,,,,True,False,,,1.18,1.18,0.0,,,be,True,0,False,False,False,False,
348,,,,,,,,,,,68766.87,SL,sl,,,,,,,,,,,2024-11-05 11:43:41,,,,,,,,,True,False,,,1.14,1.14,0.0,,,be,True,0,False,False,False,False,
356,,,,,,,,,,,68883.91,SL,sl,,,,,,,,,,,2024-11-05 14:11:41,,,,,,,,,True,False,,,1.1,1.1,0.0,,,be,True,0,False,False,False,False,
360,,,,,,,,,,,75106.47,MARKET_CLOSE,market_close,,,,,,,,,,,2024-11-06 19:34:42,,,,,,,,,True,False,,,5.35,5.35,5.35,,,be,True,0,False,False,False,False,
362,,,,,,,,,,,75603.22,MARKET_CLOSE,market_close,,,,,,,,,,,2024-11-06 23:39:39,,,,,,,,,True,False,,,0.93,0.93,0.0,,,,False,0,False,False,False,False,
364,,,,,,,,,,,75420.33,SL,sl,,,,,,,,,,,2024-11-07 00:06:39,,,,,,,,,True,False,,,0.18,0.18,0.0,,,,False,0,False,False,False,False,
